27527801	Two novel antimicrobial defensins from rice identified by gene coexpression network analyses.	2016	Peptides	Defensins form an antimicrobial peptides (AMP) family, and have been widely studied in various plants because of their considerable inhibitory functions. However, their roles in rice (Oryza sativa L.) have not been characterized, even though rice is one of the most important staple crops that is susceptible to damaging infections. Additionally, a previous study identified 598 rice genes encoding cysteine-rich peptides, suggesting there are several uncharacterized AMPs in rice. We performed in silico gene expression and coexpression network analyses of all genes encoding defensin and defensin-like peptides, and determined that OsDEF7 and OsDEF8 are coexpressed with pathogen-responsive genes. Recombinant OsDEF7 and OsDEF8 could form homodimers. They inhibited the growth of the bacteria Xanthomonas oryzae pv. oryzae, X. oryzae pv. oryzicola, and Erwinia carotovora subsp. atroseptica with minimum inhibitory concentration (MIC) ranging from 0.6 to 63μg/mL. However, these OsDEFs are weakly active against the phytopathogenic fungi Helminthosporium oryzae and Fusarium oxysporum f.sp. cubense. This study describes a useful method for identifying potential plant AMPs with biological activities.
27345721	WRKY transcription factor genes in wild rice Oryza nivara.	2016	DNA Res	The WRKY transcription factor family is one of the largest gene families involved in plant development and stress response. Although many WRKY genes have been studied in cultivated rice (Oryza sativa), the WRKY genes in the wild rice species Oryza nivara, the direct progenitor of O. sativa, have not been studied. O. nivara shows abundant genetic diversity and elite drought and disease resistance features. Herein, a total of 97 O. nivara WRKY (OnWRKY) genes were identified. RNA-sequencing demonstrates that OnWRKY genes were generally expressed at higher levels in the roots of 30-day-old plants. Bioinformatic analyses suggest that most of OnWRKY genes could be induced by salicylic acid, abscisic acid, and drought. Abundant potential MAPK phosphorylation sites in OnWRKYs suggest that activities of most OnWRKYs can be regulated by phosphorylation. Phylogenetic analyses of OnWRKYs support a novel hypothesis that ancient group IIc OnWRKYs were the original ancestors of only some group IIc and group III WRKYs. The analyses also offer strong support that group IIc OnWRKYs containing the HVE sequence in their zinc finger motifs were derived from group Ia WRKYs. This study provides a solid foundation for the study of the evolution and functions of WRKY genes in O. nivara.
27348754	Fungal Elicitor MoHrip2 Induces Disease Resistance in Rice Leaves, Triggering Stress-Related Pathways.	2016	PLoS One	MoHrip2 Magnaporthe oryzae hypersensitive protein 2 is an elicitor protein of rice blast fungus M. oryzae. Rice seedlings treated with MoHrip2 have shown an induced resistance to rice blast. To elucidate the mechanism underlying this MoHrip2 elicitation in rice, we used differential-display 2-D gel electrophoresis and qRT-PCR to assess the differential expression among the total proteins extracted from rice leaves at 24 h after treatment with MoHrip2 and buffer as a control. Among ~1000 protein spots detected on each gel, 10 proteins were newly induced, 4 were up-regulated, and 3 were down-regulated in MoHrip2-treated samples compared with the buffer control. Seventeen differentially expressed proteins were detected using MS/MS analysis and categorized into six groups according to their putative function: defense-related transcriptional factors, signal transduction-related proteins, reactive oxygen species (ROS) production, programmed cell death (PCD), defense-related proteins, and photosynthesis and energy-related proteins. The qPCR results (relative expression level of genes) further supported the differential expression of proteins in MoHrip2-treated rice leaves identified with 2D-gel, suggesting that MoHrip2 triggers an early defense response in rice leaves via stress-related pathways, and the results provide evidence for elicitor-induced resistance at the protein level.
27309534	Comparison of Chain-Length Preferences and Glucan Specificities of Isoamylase-Type α-Glucan Debranching Enzymes from Rice, Cyanobacteria, and Bacteria.	2016	PLoS One	It has been believed that isoamylase (ISA)-type α-glucan debranching enzymes (DBEs) play crucial roles not only in α-glucan degradation but also in the biosynthesis by affecting the structure of glucans, although molecular basis on distinct roles of the individual DBEs has not fully understood. In an attempt to relate the roles of DBEs to their chain-length specificities, we analyzed the chain-length distribution of DBE enzymatic reaction products by using purified DBEs from various sources including rice, cyanobacteria, and bacteria. When DBEs were incubated with phytoglycogen, their chain-length specificities were divided into three groups. First, rice endosperm ISA3 (OsISA3) and Eschericia coli GlgX (EcoGlgX) almost exclusively debranched chains having degree of polymerization (DP) of 3 and 4. Second, OsISA1, Pseudomonas amyloderamosa ISA (PsaISA), and rice pullulanase (OsPUL) could debranch a wide range of chains of DP≧3. Third, both cyanobacteria ISAs, Cyanothece ATCC 51142 ISA (CytISA) and Synechococcus elongatus PCC7942 ISA (ScoISA), showed the intermediate chain-length preference, because they removed chains of mainly DP3-4 and DP3-6, respectively, while they could also react to chains of DP5-10 and 7-13 to some extent, respectively. In contrast, all these ISAs were reactive to various chains when incubated with amylopectin. In addition to a great variation in chain-length preferences among various ISAs, their activities greatly differed depending on a variety of glucans. Most strikingly, cyannobacteria ISAs could attack branch points of pullulan to a lesser extent although no such activity was found in OsISA1, OsISA3, EcoGlgX, and PsaISA. Thus, the present study shows the high possibility that varied chain-length specificities of ISA-type DBEs among sources and isozymes are responsible for their distinct functions in glucan metabolism.
27318280	Hd18, Encoding Histone Acetylase Related to Arabidopsis FLOWERING LOCUS D, is Involved in the Control of Flowering Time in Rice.	2016	Plant Cell Physiol	Flowering time is one of the most important agronomic traits in rice (Oryza sativa L.), because it defines harvest seasons and cultivation areas, and affects yields. We used a map-based strategy to clone Heading date 18 (Hd18). The difference in flowering time between the Japanese rice cultivars Koshihikari and Hayamasari was due to a single nucleotide polymorphism within the Hd18 gene, which encodes an amine oxidase domain-containing protein and is homologous to Arabidopsis FLOWERING LOCUS D (FLD). The Hayamasari Hd18 allele and knockdown of Hd18 gene expression delayed the flowering time of rice plants regardless of the day-length condition. Structural modeling of the Hd18 protein suggested that the non-synonymous substitution changed protein stability and function due to differences in interdomain hydrogen bond formation. Compared with those in Koshihikari, the expression levels of the flowering-time genes Early heading date 1 (Ehd1), Heading date 3a (Hd3a) and Rice flowering locus T1 (RFT1) were lower in a near-isogenic line with the Hayamasari Hd18 allele in a Koshihikari genetic background. We revealed that Hd18 acts as an accelerator in the rice flowering pathway under both short- and long-day conditions by elevating transcription levels of Ehd1 Gene expression analysis also suggested the involvement of MADS-box genes such as OsMADS50, OsMADS51 and OsMADS56 in the Hd18-associated regulation of Ehd1 These results suggest that, like FLD, its rice homolog accelerates flowering time but is involved in rice flowering pathways that differ from the autonomous pathways in Arabidopsis.
27255512	Rice panicle plasticity in Near Isogenic Lines carrying a QTL for larger panicle is genotype and environment dependent.	2016	Rice (N Y)	BACKGROUND: Panicle architectural traits in rice (branching, rachis length, spikelet number) are established between panicle initiation and heading stages. They vary among genotypes and are prone to Genotype x Environment interactions. Together with panicle number, panicle architecture determines sink-based yield potential. Numerous studies analyzed genetic and environmental variation of plant morphology, but the plasticity of panicle structure is less well understood. This study addressed the response of rice panicle size and structure to limited light availability at plant level for near-isogenic lines (NILs) with IR64 or IRRI146 backgrounds, carrying the QTL qTSN4 (syn. SPIKE) for large panicles. Full light and shading in the greenhouse and two population densities in the field were implemented. The image analysis tool P-TRAP was used to analyze the architecture of detached panicles.

RESULTS: The qTSN4 increased total branch length, branching frequency and spikelet number per panicle in IRRI146 background in the field and greenhouse, and in IR64 background in the greenhouse, but not for IR64 in the field. In the field, however, qTSN4 reduced panicle number, neutralizing any potential yield gains from panicle size. Shading during panicle development reduced spikelet and branch number but qTSN4 mitigated partly this effect. Spikelet number over total branch length (spikelet density) was a stable allometry across genotypes and treatments with variation in spikelet number mainly due to the frequency of secondary branches. Spikelet number on the main tiller was correlated with stem growth rate during panicle development, indicating that effects on panicle size seemed related to resources available per tiller.

CONCLUSIONS: The qTSN4 effects on panicle spikelet number appear as indirect and induced by upstream effects on pre-floral assimilate resources at tiller level, as they were (1) prone to G x E interactions, (2) non-specific with respect to panicle architectural traits, and (3) associated with pre-floral stem growth rate.
27357232	Genome-wide transcriptome analysis of female-sterile rice ovule shed light on its abortive mechanism.	2016	Planta	MAIN CONCLUSION: The comprehensive transcriptome analysis of rice female-sterile line and wild-type line ovule provides an important clue for exploring the regulatory network of the formation of rice fertile female gametophyte. Ovules are the female reproductive tissues of rice (Oryza sativa L.) and play a major role in sexual reproduction. To investigate the potential mechanism of rice female gametophyte fertility, we used RNA sequencing, combined with genetic subtraction, to compare the transcriptome of the ovules of a high-frequency female-sterile line (fsv1) and a rice wild-type line (Gui 99) during ovule development. Ovules were harvested at three developmental stages: ovule containing megaspore mother cell in meiosis process (stage 1), ovule containing functional megaspore in mitosis process (stage 2), and ovule containing mature female gametophyte (stage 3). Six cDNA libraries generated a total of 42.2 million high-quality clean reads that aligned with 30,204 genes. The comparison between the fsv1 and Gui 99 ovules identified a large number of differentially expressed genes (DEGs), i.e., 45, 495, and 932 DEGs at the three ovule developmental stages, respectively. From the comparison of the two rice lines, Gene Ontology, Kyoto Encyclopedia of Genes and Genomes, and MapMan analyses indicated that a large number of DEGs associated with starch and sucrose metabolism, plant hormone signal transduction, protein modification and degradation, oxidative phosphorylation, and receptor kinase. These DEGs might play roles in ovule development and fertile female gametophyte formation. Many transcription factor genes and epigenetic-related genes also exhibit different expression patterns and significantly different expression levels in two rice lines during ovule development, which might provide important information regarding the abortive mechanism of the female gametophyte in rice.
27294659	Signaling pathways of seed size control in plants.	2016	Curr Opin Plant Biol	Seed size is one of the most important yield traits in plants. In angiosperms, a mature seed consists of the embryo, the endosperm and the seed coat, which develop from the zygote, the fertilized central cell and the maternal integuments, respectively. Seed size is therefore coordinately controlled by the growth of maternal and zygotic tissues. Several signaling pathways that determine seed size by influencing the endosperm and/or maternal tissue growth have been identified, including the IKU pathway, the ubiquitin-proteasome pathway, G-protein signaling, the mitogen-activated protein kinase signaling pathway, phytohormones and transcriptional regulatory factors. The functions of several seed size regulators are conserved in Arabidopsis and rice; therefore it is promising to convert basic research on seed size into practical applications in crops. In this review, we summarize recent research progress on seed size control, with particular emphasis on the genetic and molecular mechanisms of several newly identified regulators of seed size in Arabidopsis and rice.
27336625	Hydrolyzed Proteins in Allergy.	2016	Nestle Nutr Inst Workshop Ser	Hydrolyzed proteins are used worldwide in the therapeutic management of infants with allergic manifestations and have long been proposed as a dietetic measure to prevent allergy in at risk infants. The degree and method of hydrolysis, protein source and non-nitrogen components characterize different hydrolyzed formulas (HFs) and may determine clinical efficacy, tolerance and nutritional effects. Cow's milk (CM)-based HFs are classified as extensively (eHF) or partially HF (pHF) based on the percentage of small peptides. One whey pHF has been shown to reduce atopic dermatitis in high-risk infants who are not exclusively breastfed. More studies are needed to determine the benefit of these formulas in the prevention of CM allergy (CMA) and in the general population. eHFs represent up to now the treatment of choice for most infants with CMA. However, new developments, such as an extensively hydrolyzed rice protein-based formula, could become alternative options if safety and nutritional and therapeutic efficacy are confirmed as this type of formula is less expensive. In some countries, an extensive soy hydrolysate is available.
27252468	SLG controls grain size and leaf angle by modulating brassinosteroid homeostasis in rice.	2016	J Exp Bot	Grain size and leaf angle are two important traits determining grain yield in rice. However, the mechanisms regulating the two traits remain largely unknown. Here, we characterized a rice gain-of-function mutant, slender grain Dominant (slg-D), which exhibited longer and narrower grains and larger leaf angles, similar to plants with elevated brassinosteroid (BR) levels or strengthened BR signaling. The increased cell length is responsible for the mutant phenotypes in slg-D We demonstrated that the phenotype of slg-D is caused by enhanced expression of SLG, a BAHD acyltransferase-like protein gene. SLG is preferentially expressed in young panicles and lamina joints, implying its role in controlling cell growth in those two tissues. slg-D was restored to wild type by treatment with brassinazole, an inhibitor of BR biosynthesis. Overexpression of SLG in d11-2 (deficient in BR synthesis) and d61-1 (deficient in BR signaling) did not change the existing phenotypes. The slg-D plants had elevated BR contents and, accordingly, expression of BR-related genes was changed in a manner similar to BR treatment. Moreover, SLG RNAi plants displayed mild BR-deficient phenotypes including shorter grains, smaller leaf angles, and compact semi-dwarf plant types. The in vitro biochemical assays and transgenic approaches collectively demonstrated that SLG functions as homomers. Taken together, we conclude that SLG is an important regulator in BR homeostasis and that manipulation of SLG expression to an optimal level may provide a way to develop an ideal plant type.
27379107	Over-Expression of the Pikh Gene with a CaMV 35S Promoter Leads to Improved Blast Disease (Magnaporthe oryzae) Tolerance in Rice.	2016	Front Plant Sci	Magnaporthe oryzae is a rice blast fungus and plant pathogen that causes a serious rice disease and, therefore, poses a threat to the world's second most important food security crop. Plant transformation technology has become an adaptable system for cultivar improvement and to functionally analyze genes in plants. The objective of this study was to determine the effects (through over-expressing and using the CaMV 35S promoter) of Pikh on MR219 resistance because it is a rice variety that is susceptible to the blast fungus pathotype P7.2. Thus, a full DNA and coding DNA sequence (CDS) of the Pikh gene, 3172 bp, and 1206 bp in length, were obtained through amplifying the gDNA and cDNA template from a PH9-resistant rice variety using a specific primer. Agrobacterium-mediated transformation technology was also used to introduce the Pikh gene into the MR219 callus. Subsequently, transgenic plants were evaluated from the DNA to protein stages using polymerase chain reaction (PCR), semi-quantitative RT-PCR, real-time quantitative PCR and high performance liquid chromatography (HPLC). Transgenic plants were also compared with a control using a real-time quantification technique (to quantify the pathogen population), and transgenic and control plants were challenged with the local most virulent M. oryzae pathotype, P7.2. Based on the results, the Pikh gene encodes a hydrophilic protein with 18 sheets, 4 helixes, and 21 coils. This protein contains 401 amino acids, among which the amino acid sequence from 1 to 376 is a non-cytoplasmic region, that from 377 to 397 is a transmembrane region, and that from 398 to 401 is a cytoplasmic region with no identified disordered regions. The Pikh gene was up-regulated in the transgenic plants compared with the control plants. The quantity of the amino acid leucine in the transgenic rice plants increased significantly from 17.131 in the wild-type to 47.865 mg g(-1) in transgenic plants. The M. oryzae population was constant at 31, 48, and 72 h after inoculation in transgenic plants, while it was increased in the inoculated control plants. This study successfully clarified that over-expression of the Pikh gene in transgenic plants can improve their blast resistance against the M. oryzae pathotype P7.2.
27336225	The superwoman1-cleistogamy2 mutant is a novel resource for gene containment in rice.	2017	Plant Biotechnol J	Outcrossing between cultivated plants and their related wild species may result in the loss of favourable agricultural traits in the progeny or escape of transgenes in the environment. Outcrossing can be physically prevented by using cleistogamous (i.e. closed-flower) plants. In rice, flower opening is dependent on the mechanical action of fleshy organs called lodicules, which are generally regarded as the grass petal equivalents. Lodicule identity and development are specified by the action of protein complexes involving the SPW1 and OsMADS2 transcription factors. In the superwoman1-cleistogamy1 (spw1-cls1) mutant, SPW1 is impaired for heterodimerization with OsMADS2 and consequently spw1-cls1 shows thin, ineffective lodicules. However, low temperatures help stabilise the mutated SPW1/OsMADS2 heterodimer and lodicule development is restored when spw1-cls1 is grown in a cold environment, resulting in the loss of the cleistogamous phenotype. To identify a novel, temperature-stable cleistogamous allele of SPW1, targeted and random mutations were introduced into the SPW1 sequence and their effects over SPW1/OsMADS2 dimer formation were assessed in yeast two-hybrid experiments. In parallel, a novel cleistogamous allele of SPW1 called spw1-cls2 was isolated from a forward genetic screen. In spw1-cls2, a mutation leading to a change of an amino acid involved in DNA binding by the transcription factor was identified. Fertility of spw1-cls2 is somewhat decreased under low temperatures but unlike for spw1-cls1, the cleistogamous phenotype is maintained, making the line a safer and valuable genetic resource for gene containment.
27273847	Model biases in rice phenology under warmer climates.	2016	Sci Rep	Climate-induced crop yields model projections are constrained by the accuracy of the phenology simulation in crop models. Here, we use phenology observations from 775 trials with 19 rice cultivars in 5 Asian countries to compare the performance of four rice phenology models (growing-degree-day (GDD), exponential, beta and bilinear models) when applied to warmer climates. For a given cultivar, the difference in growing season temperature (GST) varied between 2.2 and 8.2 °C in different trials, which allowed us to calibrate the models for lower GST and validate under higher GST, with three calibration experiments. The results show that in warmer climates the bilinear and beta phenology models resulted in gradually increasing bias for phenology predication and double yield bias per percent increase in phenology simulation bias, while the GDD and exponential models maintained a comparatively constant bias. The phenology biases were primarily attributed to varying phenological patterns to temperature in models, rather than on the size of the calibration dataset. Additionally, results suggest that model simulations based on multiple cultivars provide better predictability than using one cultivar. Therefore, to accurately capture climate change impacts on rice phenology, we recommend simulations based on multiple cultivars using the GDD and exponential phenology models.
27356912	Genome-wide identification and analysis of rice genes preferentially expressed in pollen at an early developmental stage.	2016	Plant Mol Biol	Microspore production using endogenous developmental programs has not been well studied. The main limitation is the difficulty in identifying genes preferentially expressed in pollen grains at early stages. To overcome this limitation, we collected transcriptome data from anthers and microspore/pollen and performed meta-expression analysis. Subsequently, we identified 410 genes showing preferential expression patterns in early developing pollen samples of both japonica and indica cultivars. The expression patterns of these genes are distinguishable from genes showing pollen mother cell or tapetum-preferred expression patterns. Gene Ontology enrichment and MapMan analyses indicated that microspores in rice are closely linked with protein degradation, nucleotide metabolism, and DNA biosynthesis and regulation, while the pollen mother cell or tapetum are strongly associated with cell wall metabolism, lipid metabolism, secondary metabolism, and RNA biosynthesis and regulation. We also generated transgenic lines under the control of the promoters of eight microspore-preferred genes and confirmed the preferred expression patterns in plants using the GUS reporting system. Furthermore, cis-regulatory element analysis revealed that pollen specific elements such as POLLEN1LELAT52, and 5659BOXLELAT5659 were commonly identified in the promoter regions of eight rice genes with more frequency than estimation. Our study will provide new sights on early pollen development in rice, a model crop plant.
27457988	Tissue-specific expression of Arabidopsis NPR1 gene in rice for sheath blight resistance without compromising phenotypic cost.	2016	Plant Sci	Rice sheath blight disease, caused by the fungus Rhizoctonia solani, is considered the second most important disease of rice after blast. NPR1 (non expressor of PR1) is the central regulator of systemic acquired resistance (SAR) conferring broad spectrum resistance to various pathogens. Previous reports have indicated that constitutive expression of the Arabidopsis thaliana NPR1 (AtNPR1) gene results in disease resistance in rice but has a negative impact on growth and agronomic traits. Here, we report that green tissue-specific expression of AtNPR1 in rice confers resistance to the sheath blight pathogen, with no concomitant abnormalities in plant growth and yield parameters. Elevated levels of NPR1 activated the defence pathway in the transgenic plants by inducing expression of endogenous genes such as PR1b, RC24, and PR10A. Enhanced sheath blight resistance of the transgenic plants was evaluated using three different bioassay systems. A partially isolated toxin from R. solani was used in the bioassays to measure the resistance level. Studies of the phenotype and yield showed that the transgenic plants did not exhibit any kind of phenotypic imbalances. Our results demonstrate that green tissue-specific expression of AtNPR1 is an effective strategy for controlling the sheath blight pathogen. The present work in rice can be extended to other crop plants severely damaged by the pathogen.
27325119	Rice bifunctional phytocystatin is a dual modulator of legumain and papain-like proteases.	2016	Plant Mol Biol	Phytocystatins are well-known inhibitors of C1A cysteine proteinases. However, previous research has revealed legumain (C13) protease inhibition via a carboxy-extended phytocystatin. Among the 12 phytocystatins genes in rice, OcXII is the only gene possessing this carboxy-terminal extension. The specific legumain inhibition activity was confirmed, in our work, using a recombinant OcXII harboring only the carboxy-terminal domain and this part did not exhibit any effect on papain-like activities. Meanwhile, rice plants silenced at the whole OcXII gene presented higher legumain and papain-like proteolytic activities, resulting in a faster initial seedling growth. However, when germinated under stressful alkaline conditions, OcXII-silenced plants exhibited impaired root formation and delayed shoot growth. Interestingly, the activity of OcXII promoter gene was detected in the rice seed scutellum region, and decreases with seedling growth. Seeds from these plants also exhibited slower growth at germination under ABA or alkaline conditions, while maintaining very high levels of OcXII transcriptional activation. This likely reinforces the proteolytic control necessary for seed germination and growth. In addition, increased legumain activity was detected in OcXII RNAi plants subjected to a fungal elicitor. Overall, the results of this study highlight the association of OcXII with not only plant development processes, but also with stress response pathways. The results of this study reinforce the bifunctional ability of carboxy-extended phytocystatins in regulating legumain proteases via its carboxy-extended domain and papain-like proteases by its amino-terminal domain.
27292630	Biological nitrification inhibition by rice root exudates and its relationship with nitrogen-use efficiency.	2016	New Phytol	Microbial nitrification in soils is a major contributor to nitrogen (N) loss in agricultural systems. Some plants can secrete organic substances that act as biological nitrification inhibitors (BNIs), and a small number of BNIs have been identified and characterized. However, virtually no research has focused on the important food crop, rice (Oryza sativa). Here, 19 rice varieties were explored for BNI potential on the key nitrifying bacterium Nitrosomonas europaea. Exudates from both indica and japonica genotypes were found to possess strong BNI potential. Older seedlings had higher BNI abilities than younger ones; Zhongjiu25 (ZJ25) and Wuyunjing7 (WYJ7) were the most effective genotypes among indica and japonica varieties, respectively. A new nitrification inhibitor, 1,9-decanediol, was identified, shown to block the ammonia monooxygenase (AMO) pathway of ammonia oxidation and to possess an 80% effective dose (ED80 ) of 90 ng μl-1 . Plant N-use efficiency (NUE) was determined using a 15 N-labeling method. Correlation analyses indicated that both BNI abilities and 1,9-decanediol amounts of root exudates were positively correlated with plant ammonium-use efficiency and ammonium preference. These findings provide important new insights into the plant-bacterial interactions involved in the soil N cycle, and improve our understanding of the BNI capacity of rice in the context of NUE.
27362847	Two-dimensional blue native/SDS-PAGE analysis of whole cell lysate protein complexes of rice in response to salt stress.	2016	J Plant Physiol	To understand the biology of a plant in response to stress, insight into protein-protein interactions, which almost define cell behavior, is thought to be crucial. Here, we provide a comparative complexomics analysis of leaf whole cell lysate of two rice genotypes with contrasting responses to salt using two-dimensional blue native/SDS-PAGE (2D-BN/SDS-PAGE). We aimed to identify changes in subunit composition and stoichiometry of protein complexes elicited by salt. Using mild detergent for protein complex solubilization, we were able to identify 9 protein assemblies as hetero-oligomeric and 30 as homo-oligomeric complexes. A total of 20 proteins were identified as monomers in the 2D-BN/SDS-PAGE gels. In addition to identifying known protein complexes that confirm the technical validity of our analysis, we were also able to discover novel protein-protein interactions. Interestingly, an interaction was detected for glycolytic enzymes enolase (ENO1) and triosephosphate isomerase (TPI) and also for a chlorophyll a-b binding protein and RuBisCo small subunit. To show changes in subunit composition and stoichiometry of protein assemblies during salt stress, the differential abundance of interacting proteins was compared between salt-treated and control plants. A detailed exploration of some of the protein complexes provided novel insight into the function, composition, stoichiometry and dynamics of known and previously uncharacterized protein complexes in response to salt stress.
27252469	Homologs of SCAR/WAVE complex components are required for epidermal cell morphogenesis in rice.	2016	J Exp Bot	Filamentous actins (F-actins) play a vital role in epidermal cell morphogenesis. However, a limited number of studies have examined actin-dependent leaf epidermal cell morphogenesis events in rice. In this study, two recessive mutants were isolated: less pronounced lobe epidermal cell2-1 (lpl2-1) and lpl3-1, whose leaf and stem epidermis developed a smooth surface, with fewer serrated pavement cell (PC) lobes, and decreased papillae. The lpl2-1 also exhibited irregular stomata patterns, reduced plant height, and short panicles and roots. Molecular genetic studies demonstrated that LPL2 and LPL3 encode the PIROGI/Specifically Rac1-associated protein 1 (PIR/SRA1)-like and NCK-associated protein 1 (NAP1)-like proteins, respectively, two components of the suppressor of cAMP receptor/Wiskott-Aldrich syndrome protein-family verprolin-homologous protein (SCAR/WAVE) regulatory complex involved in actin nucleation and function. Epidermal cells exhibited abnormal arrangement of F-actins in both lpl2 and lpl3 expanding leaves. Moreover, the distorted trichomes of Arabidopsis pir could be partially restored by an overexpression of LPL2 A yeast two-hybrid assay revealed that LPL2 can directly interact with LPL3 in vitro Collectively, the results indicate that LPL2 and LPL3 are two functionally conserved homologs of the SCAR/WAVE complex components, and that they play an important role in controlling epidermal cell morphogenesis in rice by organising F-actin.
27321231	A two-year field measurement of methane and nitrous oxide fluxes from rice paddies under contrasting climate conditions.	2016	Sci Rep	The effects of three irrigation levels (traditional normal amount of irrigation [NA100%], 70%, and 30% of the normal amount [NA70% and NA30%]) and two rice varieties (Oryza sativa L. Huayou14 and Hanyou8) on CH4 and N2O emissions were investigated over two years under contrasting climate conditions (a 'warm and dry' season in 2013 and a normal season in 2014). Hanyou8 was developed as a drought-resistant variety. The mean seasonal air temperature in 2013 was 2.3 °C higher than in 2014, while the amount of precipitation from transplanting to the grain-filling stage in 2013 was only 36% of that in 2014. CH4 emission rose by 93-161%, but rice grain yield fell by 7-13% in 2013, compared to 2014 under the NA100% conditions. Surface standing water depths (SSWD) were higher in Hanyou8 than in Huayou14 due to the lower water demand by Hanyou8. A reduction in the amount of irrigation water applied can effectively reduce the CH4 emissions regardless of the rice variety and climate condition. However, less irrigation during the 'warm and dry' season greatly decreased Huayou14 grain yield, but had little impact on Hanyou8. In contrast, N2O emission depended more on fertilization and SSWD than on rice variety.
27367676	Modulation of PPAR Expression and Activity in Response to Polyphenolic Compounds in High Fat Diets.	2016	Int J Mol Sci	Peroxisome proliferator-activated receptors (PPAR) are transcription factors that modulate energy metabolism in liver, adipose tissue and muscle. High fat diets (HFD) can negatively impact PPAR expression or activity, favoring obesity, dyslipidemia, insulin resistance and other conditions. However, polyphenols (PP) found in vegetable foodstuffs are capable of positively modulating this pathway. We therefore focused this review on the possible effects that PP can have on PPAR when administered together with HFD. We found that PP from diverse sources, such as coffee, olives, rice, berries and others, are capable of inducing the expression of genes involved in a decrease of adipose mass, liver and serum lipids and lipid biosynthesis in animal and cell models of HFD. Since cells or gut bacteria can transform PP into different metabolites, it is possible that a synergistic or antagonistic effect ultimately occurs. PP molecules from vegetable sources are an interesting option to maintain or return to a state of energy homeostasis, possibly due to an adequate PPAR expression and activity.
27297403	Map-based cloning and functional analysis of YGL8, which controls leaf colour in rice (Oryza sativa).	2016	BMC Plant Biol	BACKGROUND: As the indispensable part of plant, leaf blade mainly functions as the production workshops where organic substance is produced by photosynthesis. Leaf colour mutation is a genetic phenomenon that has a high frequency and is easily identified. The mutations always exhibit negative impact on the development of plants in any of the different stages of growth. Up to now, numerous genes involved in leaf colour mutations have been cloned.

RESULTS: In this study, a yellow-green leaf mutant, yellow-green leaf 8 (ygl8), with stable genetic phenotype, has been screened out in the progeny of an excellent indica restorer line Jinhui 10 with seeds treated by EMS. The levels of Chl a, Chl b and total chlorophyll were significantly lower in ygl8 than those in the WT throughout the whole growth period, while no clear change was noted in the Chl a/b ratio. Transmission electron microscopy demonstrated that the lamellae were clearly intumescent and intricately stacked in ygl8. Furthermore, compared with those of the WT, the stomatal conductance, intercellular CO2 concentration, photosynthetic rate and transpiration rate of ylg8 were all significantly lower. Map-based cloning results showed that Loc_Os01g73450, encoding a chloroplast-targeted UMP kinase, corresponded to Ygl8 and played an important role in regulating leaf colour in rice (Oryza sativa). Complementation of ygl8 with the WT DNA sequence of Loc_Os01g73450 led to restoration of the normal phenotype, and transgenic RNA interference plants showed a yellow-green colour. Analysis of the spatial and temporal expression of Ygl8 indicated that it was highly expressed in leaf blades and weakly expressed in other tissues. qRT-PCR also showed that the expression levels of the major Photosystem I core subunits plastome-encoded PsaA, PsaB and PsbC were significantly reduced in ygl8. The expression levels of nuclear-encoded gene involved in Chl biosynthesis HEMC, HEME, and PORA were also decreased when compared with the wild-type.

CONCLUSIONS: Independent of Chl biosynthesis and photosystem, YGL8 may affect the structure and function of chloroplasts grana lamellae by regulating plastid genome encoded thylakoid membrane constitutive gene expression and indirectly influences Chl biosynthesis.
27252467	Biofortification of rice with the essential amino acid lysine: molecular characterization, nutritional evaluation, and field performance.	2016	J Exp Bot	Rice (Oryza sativa L.), a major staple crop worldwide, has limited levels of the essential amino acid lysine. We previously produced engineered rice with increased lysine content by expressing bacterial aspartate kinase and dihydrodipicolinate synthase and inhibiting rice lysine ketoglutarate reductase/saccharopine dehydrogenase activity. However, the grain quality, field performance, and integration patterns of the transgenes in these lysine-enriched lines remain unclear. In the present study, we selected several elite transgenic lines with endosperm-specific or constitutive regulation of the above key enzymes but lacking the selectable marker gene. All target transgenes were integrated into the intragenic region in the rice genome. Two pyramid transgenic lines (High Free Lysine; HFL1 and HFL2) with free lysine levels in seeds up to 25-fold that of wild type were obtained via a combination of the above two transgenic events. We observed a dramatic increase in total free amino acids and a slight increase in total protein content in both pyramid lines. Moreover, the general physicochemical properties were improved in pyramid transgenic rice, but the starch composition was not affected. Field trials indicated that the growth of HFL transgenic rice was normal, except for a slight difference in plant height and grain colour. Taken together, these findings will be useful for the potential commercialization of high-lysine transgenic rice.
